Name,Address
CALIBURGER @ WESTLAKE,400 PINE ST STE 3040
CAKES OF PARADISE,6322 6TH AVE S
CAKE HOUSE,620 S WELLER ST
CAJUN CRAWFISH,6951 M L KING JR WAY S #103
CAIRDE PUBLIC HOUSE,701 5TH AVE N STE 100
CAFFEINATED,140 4TH AVE N STE 165
CAFFE ZINGARO,127 MERCER ST
CAFFE VITA LLC,813 5TH AVE N
CAFFE VITA,4301 FREMONT AVE N
CAFFE UMBRIA INC,622 OLIVE WAY
CAFFE UMBRIA,1207 WESTLAKE AVE N
CAFFE TORINO,422 YALE AVE N
CAFFE MIGLIORE,1201 4TH AVE
CAFFE LADRO,400 FAIRVIEW AVE N STE 101
CAFFE FIORE,224 W GALER ST
CAFFE BEE,407 BROAD ST
CAFFE APPASSIONATO,4001 21ST AVE W
CAFETAL QUILOMBO,4343 15TH AVE S
CAFE' AN' CLAIR,820 THOMAS ST
CAFE ZUM ZUM,1501 4TH AVE STE 101
CAFE YUMM!,717 PINE ST
CAFE WEEKEND,851 HIAWATHA PL S
CAFE VAN GOGH,8210 35TH AVE NE
CAFE UNION,1021 VALLEY ST N
CAFE TURKO,750 N 34TH ST
CAFE TRUONG NGUYEN,7143A M L KING JR WAY S
CAFE SUISSE,2008 WESTLAKE AVE #100
CAFE STELLINA CATERING,3007 BEACON AVE S
CAFE STARBUCKS  #3702,4000 E MADISON ST
CAFE SOLSTICE,4116 UNIVERSITY WAY NE
CAFE SOLEIL,1400 34TH AVE
CAFE SELAM,2715 E CHERRY ST #B
CAFE ROOT,1021 VALLEY ST N
CAFE RED,7148 MARTIN LUTHER KING JR WAY S
CAFE RACER,1510 11TH AVE
CAFE PALOMA,93 YESLER WAY
CAFE OPLA LLC,2200 ALASKAN WAY #120
CAFE ON THE AVE,4201 UNIVERSITY WAY NE
CAFE NUAGE,625 BOREN AVE N
CAFE NORDO,109 S MAIN ST
CAFE MUNIR,2408 NW 80TH ST
CAFE MICHEL,7312 W GREENLAKE DR N
CAFE MAYHONG,10422 16TH AVE SW
CAFE LULU,6417 LATONA AVE NE
CAFE LAGO INC,2305 24TH AVE E
CAFE JAVASTI,8061 LAKE CITY WAY NE
CAFE IN THE COURT,401 2ND AVE S
CAFE HUONG QUE,7127 M L KING JR WAY S
CAFE HOPE ESPRESSO CART,3639 M L KING JR WAY S
CAFE HITCHCOCK EXPRESS,821 2ND AVE
CAFE HITCHCOCK,818 1ST AVE #102
CAFE HAPPY,1406 40TH ST
CAFE HAGEN,1252 THOMAS ST
CAFE GATSBY,428 WESTLAKE AVE N
CAFE FRIEDA,704 TERRY AVE STE A
CAFE FLORA,2901 E MADISON ST
CAFE DA PINO,2207 NE 65TH ST
CAFE D'ARTE,99 YESLER WAY
CAFE COSMOS,2929 1ST AVE STE B
CAFE CORTINA,601 UNION ST
CAFE CON TODO,213 N 36TH ST
CAFE CON LECHE,2901 1ST AVE S
CAFE CAMPAGNE,86 PINE ST
CAFE BESALU,5909 24TH AVE NW
CAFE BAMBINO,405 NW 65TH ST
CAFE ARTA,6504 20TH AVE NE
CAFE 680,615 WESTLAKE AVE N
CAFE 5IVE,901 5TH AVE
CAFE  ARGENTO,1125 E OLIVE ST STE A
CACTUS ALKI,2820 ALKI AVE SW
CACTUS,350 TERRY AVE N
C222 - MARGARITA (KC468),1201 1ST AVE S
C & P COFFEE COMPANY BRAND LLC,5612 CALIFORNIA AVE SW
C & F FOOD STORE,6540 CALIFORNIA AVE SW
BYTE/SIDEBAR @ SEATTLE U,901 12TH AVE
BYTE,2601 S MCCLELLAN
BYS DRIVE IN,2901 4TH AVE S
BYREK AND BAGUETTE,4209 UNIVERSITY WAY NE
BYREK &  BAQUETTE,732 12TH AVE
BYEN BAKERI,15 NICKERSON ST STE D
BUTTE INVESTMENT LLC,2461 4TH AVE S
"BUTCHER'S TABLE, THE",2121 WESTLAKE AVE
BUTCHER'S TABLE,2121 WESTLAKE AVE
BUS STOP ESPRESSO & GYRO,800 NE 65TH ST
BURRITO EXPRESS,8515 14TH AVE S
BURKE GILMAN BREWING COMPANY,3626 NE 45TH ST STE 102
BURGERMASTER,9820 AURORA AVE N
BURGER MADNESS,4117 4TH AVE S
BURGER KING #6972,3301 4TH AVE S
BURGER KING #4662,14340 15TH AVE NE
BURGER KING #3218,13241 AURORA AVE N
BURGER BOSS,9061 DELRIDGE WAY SW
BURGER BITES LLC,1420 E MADISON ST STE B
BURGER AND KABOB HUT,4142 UNIVERSITY WAY NE
BURBS BURGER- GEORGETOWN,121 S KING ST
BURBS BURGER (KC799),121 S KING ST
BUN SOY,2221 NW MARKET ST NW
BUN & OC RESTAURANT,1306 S KING ST
BULLDOG PARTNERS,4208 UNIVERSITY WAY NE
BUGIS,4241 UNIVERSITY WAY NE
BUFFALO WILD WINGS #494,1624 4TH AVE
BUDDHA BRUDDAH LLC,2201 RAINIER AVE S
BUCKLEYS IN BELLTOWN,2331 2ND AVE
BUCKLEY'S ON QUEEN ANNE,232 1ST AVE W
BUCA DI BEPPO,701 WESTLAKE AVE N
BUA 9 THAI CUISINE,5020 RAINIER AVE S
BRYN MAWR UNITED METHODIST,8016 S 116TH ST
BRYN MAWR ELEMENTARY SCHOOL,8212 S 118TH ST
BRYANT ELEMENTARY SCHOOL,3311 NE 60TH ST
BRYANT CORNER CAFE,3118 NE 65TH ST
BRUNELLO RISTORANTE,7115 ROOSEVELT WAY NE
BROWN STUDY COFFEE SPACE,11003 35TH AVE NE
BROWN BEAR CAR WASH,1800 15TH AVE W
"BROUWER'S CAFE, INC",400 N 35TH ST
BROTHERS & CO.,4634 E MARGINAL WAY S #E120
BROTHER JOE'S,5629 AIRPORT WAY S
BROTHER BARREL,12535 LAKE CITY WAY NE
BROADWAY WOK,420 BROADWAY AVE E
BROADWAY HONOR COFFEE LLC,131 BROADWAY AVE E
BROADWAY FOOD & FUEL,1500 BROADWAY
BROADVIEW/THOMSON SCHOOL,13052 GREENWOOD AVE N
BROADVIEW TAPHOUSE,217 N 125TH ST
BROADMOOR GOLF CLUB,2340 BROADMOOR DR E
BROADFORK CAFE,4757 12TH AVE NE
BRIMMER & HEELTAP,425 NW MARKET ST
BRIME GROCERY AND HALAL MEAT,4505 M L KING JR WAY S
"BRIDGE COFFEE HOUSE, THE",2150 N 122ND ST
BREAKFAST CLUB,12306 LAKE CITY WAY NE
BREAD OF LIFE MISSION,97 S MAIN ST
BREAD AND CIRCUSES (KC145),4660 OHIO AVE S B
BRAMLING CROSS,5205 BALLARD AVE NW
BOX HOUSE,124 S WASHINGTON ST
BOX CAR ALEHOUSE,3407 GILMAN AVE W
BOWLS & NOODLES,701 5TH AVE 114
BOURBON STEAK,1433 4TH AVE
BOUNTY KITCHEN CAPITOL HILL,550 19TH AVE E
BOUNTY KITCHEN,7 BOSTON ST
BOUMBA HOTDOG,1325 NW MADISON ST
BOTTOM LINE @ SEATTLE U,901 12TH AVE
BOTTLENECK LOUNGE,2328 E MADISON ST
BOTTLEHOUSE,1416 34TH AVE
BOTTEGA ITALIANA,1425 1ST AVE
BOTTECO BRAZIL LLC,15 NICKERSON ST STE F
BOTH WAYS CATAERING CO.,4922 S GENESEE ST
BOP BOX COMPANY,5633 AIRPORT WAY S
BOON BOONA COFFEE,1223 E CHERRY ST STE 121B
BOOMBOX,9608 16TH AVE SW
BOOKSTORE BAR & CAFE,1007 1ST AVE
BONGOS CAFE,6501 AURORA AVE N
BONGO'S CAFE (KC241),6501 AURORA AVE N
BONCHON,554 BROADWAY
BON VIVANT WINES LLC DBA PRINCESS AND BEAR WINES,309 S CLOVERDALE ST STE A1
BON APPETIT CAFE@ STARBUCKS- 3RD FLOOR,2401 UTAH AVE S
BON APPETIT CAFE @ STARBUCKS CENTER 5TH FL,2401 UTAH AVE S
BON APPETIT @F5 NETWORKS,801 5TH AVE
BON APPETIT @ ADOBE,801 N 34TH ST
BON - APPETIT @ CORNISH COLLEGE,1000 LENORA ST
BOMBAY GRILL,12336 LAKE CITY WAY NE
BOL,900 NE 65TH ST
BOK A BOK U DISTRICT,5201 UNIVERSITY WAY NE
BOK A BOK KOREAN FRIED CHICKEN & BISCUITS,1521 SW 98TH ST STE D
BOK A BOK CHICKEN/NEUMO'S,925 E PIKE ST
BOILING POINT RESTAURANT WA INC,1001 S MYRTLE ST
BOILING POINT RESTAURANT INC,610 5TH AVE S #1
BOEING IMAX CONCESSION STAND,200 2ND AVE N
BOEING COMPANY PLANT II / PLAZA 99,2 122 IASL BLDG
BOEING CO,9725 E MARGINAL WAY S
BOEING 3-800 CAFE,7500 E MARGINAL WAY S
BOCA RESTOBAR,416 BROADWAY AVE E
BOCA PIZZERIA,426 BROADWAY AVE E
BOBALUST,4553 UNIVERSITY WAY NE
BOBA UP,4141 UNIVERSITY WAY NE #103
BOBA SMOOTHIES,1409 UNIVERSITY WAY NE
BOB'S QUALITY MEATS,4861 RAINIER AVE S
BOAT HOUSE DELI,1818 WESTLAKE AVE N
BLUWATER LESCHI,102 LAKESIDE AVE S
BLUEBIRD ICE CREAM,7415 GREENWOOD AVE N
BLUEBILL CAFE @ GOOGLE - ANCHOR CAFE - LEVEL 1,609 FAIRVIEW AVE N
BLUE WATER TACO GRILL,305 HARRISON ST
BLUE WATER BURRITO CO,1000 2ND AVE
BLUE WATER BURRITO,515 QUEEN ANNE AVE
BLUE SAUCER CAFE,9127 ROOSEVELT WAY NE
"BLUE RIBBON COOKING, LLC",2501 FAIRVIEW AVE E
BLUE PLATE EXPRESS,7347 35TH AVE NE
BLUE NILE RESTAURANT,7821 RAINIER AVE S
"BLUE MOON, THE",712 NE 45TH ST
BLUE MOON BURGERS,2504 ALKI AVE SW
BLUE HERON CAFE INC.,4001 GILMAN AVE W
BLUE GLASS,704 NW 65TH ST
BLOTTO,1830 12TH AVE
BLENDED COFFEE AND JUICE BAR,229 QUEEN ANNE AVE N
BLEACHERS PUB,8560 GREENWOOD AVE N
BLAZING BAGELS,1911 1ST AVE S #C
BLARNEY STONE PUB,1416 1ST AVE
BLANK SPACE CAFE,2126 2ND AVE
BLANCHET HIGH SCHOOL KITC,8200 WALLINGFORD AVE N
BLAINE MEMORIAL UNITED METHODIST,3001 24TH AVE S
BLACKSTAR KEBAB (KC938),7406 AURORA AVE N
BLACKBALL,651 S KING ST
BLACK MAGIC SWEETS,2822 M L KING JR WAY S
BLACK CAVIAR,7912 7TH AVE S
BLACK CAT,2130 1ST AVE
BLACK BOTTLE,2600 1ST AVE
BIZZARRO ITALIAN CAFE,9635 16TH AVE SW
BITTERROOT SEATTLE,5239 BALLARD AVE NW
BITES OF LAGOS,1222 S WELLER ST STE A
BITES OF BANGKOK,340 15TH AVE E STE 201
BITE SQUARE,2013 3RD AVE
BISTRO TURKUAZ,1114 34TH AVE
BISCUIT BITCH PIKE PLACE,1909 1ST AVE
BISCUIT BITCH,2303 3RD AVE
BISCUIT & BEAN,608 N 105TH ST
BIRCH,1001 FAIRVIEW AVE N STE 2250
BILLY BEACH SUSHI & BAR,5463 LEARY AVE NW
BILLIARD HOANG/POOL HALL,3220 S HUDSON ST
BILAAL MINI MARKET LLC,5041 RAINIER AVE S STE 104
BIG TUNA,4336 ROOSEVELT WAY NE #B
BIG TIME BREWING CO,4133 UNIVERSITY WAY NE
BIG MAX BURGER CO.,1935 QUEEN ANNE AVE N
BIG MARIOS 2,815 5TH AVE N
BIG MARIO'S NY STYLE PIZZA,4350 LEARY WAY NW
BIG MARIO'S NEW YORK STYLE PIZZA,1011 E PIKE ST
BIG JOHN'S PFI,1608 S DEARBORN ST
BIG FOOD / CENTERHOUSE #208,305 HARRISON ST
BIG DADDY'S MAC SHACK,5600 DELRIDGE WAY SW
BIG BANG SATAY,8317 GREENWOOD AVE N
BICKERSONS BREWHOUSE,1514 NW LEARY WAY
BIANG BIANG NOODLES,601 E PIKE ST STE 100
BFY FOODS SEATTLE,3427 RAINIER AVE S
BEYOND THE BOWL,12518 LAKE CITY WAY NE
BEVMO,850 NW 45TH ST
BEVERIDGE PLACE PUB,6413 CALIFORNIA AVE SW
BETTY,1507 QUEEN ANNE AVE N
BETTER MEAT INC,305 NW 82ND ST
BETSUTENJIN RAMEN,954 E UNION ST STE 102
BETHANY PRESBYTERIAN,1818 QUEEN ANNE AVE N
BETHANY COMMUNITY CHURCH,1147 N 81ST ST
BETH'S CAFE,7311 AURORA AVE N
BETA THETA PI,1617 NE 47TH ST
BEST CORN #1,9811 15TH AVE SW
BERT'S MARKETS INC,1801 41ST AVE E
BERLINER DONER KEBAB,428 WESTLAKE AVE N #101
BENTOFUL,501 FAIRVIEW AVE N
BENTO WORLD,306 LENORA ST
BENT BURGERS,5100 S DAWSON ST #100
BENGAL TIGER EAST INDIAN CUISINE,6509 ROOSEVELT WAY NE
BEN PARIS @ STATE HOTEL,1501 2ND AVE
BEN & JERRY'S GREENLAKE,7900 E GREENLAKE DR N #104
BEN & ESTHER'S VEGAN JEWISH DELI,907 E PIKE ST
BELTOWN PROVISIONS,2137 2ND AVE
"BELMONT LOUNGE, THE",518 E PIKE ST
BELLTOWN PIZZA,2422 1ST AVE
"BELLTOWN MARKET, INC",2424 1ST AVE
BELLTOWN LIMONCELLO,2326 1ST AVE
BELLTOWN GROCERY,2221 3RD AVE
BELLE EPICUREAN,3109 E MADISON ST
BELLA M' BRIANA,3223 NW 3RD AVE S
BELL HARBOR INT CONFERENCE CTR,2211 ALASKAN WAY
BELL FLOWER CHOCOLATE COMPANY,1934 4TH AVE W
BEETLE CAFE,4334 UNIVERSITY WAY NE
"BEER AUTHORITY, LLC",12720 LAKE CITY WAY NE
BEER & WINE SOURCE,9601 16TH AVE SW
BEECHER'S HANDMADE CHEESE,1600 PIKE PL
BEDHEAD COFFEE,1513 SW HOLDEN ST
BEBOP WAFFLE SHOP,2600 CALIFORNIA AVE SW
BEBAS & AMIGOS,700 5TH AVE
BEASTRO #559.01,3400 STONE WAY N FL 5
BEAST & CLEAVER,2362 NW 80TH ST
BEARD PAPA'S,600 5TH AVE S 505
BEANFISH,10256 16TH AVE SW
BEACON HILL NUTRITION,2523 15TH AVE S
BEACON HILL FOODS,4347 15TH AVE S
BEACON HILL ELEMENTARY SCHOOL,2025 14TH AVE S
BEACON HILL 76,2415 BEACON AVE S
BEACON GRILL,4101 BEACON AVE S
BEACON BBQ DELI,4886 BEACON AVE S
BEACON AVENUE SHELL FOOD MART,2424 BEACON AVE S
BEACH COMBER SPORTS BAR AND GRILL,12623 RENTON AVE S
BEACH BAKERY,7820 RAINIER AVE S STE E
BE'S RESTAURANT,4509 CALIFORNIA AVE SW
BB'S TERIYAKI GRILL LLC,4221 UNIVERSITY WAY NE
BB'S TERIYAKI GRILL,210 WESTLAKE AVE N
BB.Q CHICKEN,4223 UNIVERSITY WAY NE
BAY CAFE  #108,1900 W NICKERSON ST #108
BAUHAUS CAPITOL HILL,515 HARVARD AVE E #121
BATHTUB GIN & CO.,2205 2ND AVE 603
BATEAU,1040 E UNION ST
BATCH BAKING COMPANY,808 12TH AVE
BATCH 206 DISTILLERY,1417 ELLIOTT AVE W
BASTYR CENTER FOR NATURAL HEALTH,3670 STONE WAY N
BASKIN-ROBBINS,2001 RAINIER AVE S
BASILIC,352 ROY ST
BASIL - VIET KITCHEN,4002 UNIVERSITY WAY NE
BASCULE CAFE @ ADOBE,801 N 34TH ST
BARTELL DRUGS #06977,2506 2ND AVE
BARTELL DRUGS #06973,419 NE 71ST ST STE A
BARTELL DRUGS #06972,400 S JACKSON ST
BARTELL DRUGS #06971,5625 22ND AVE NW
BARTELL DRUGS #06967,1929 QUEEN ANNE AVE N
BARTELL DRUGS #06966,3018 NE 125TH ST
BARTELL DRUGS #06963,2345 RAINIER AVE S
BARTELL DRUGS #06956,2345 42ND AVE SW
BARTELL DRUGS #06942,600 1ST AVE N
BARTELL DRUGS #06938,2222 32ND AVE W
BARTELL DRUGS #06936,1001 MERCER ST
BARTELL DRUGS #06931,2700 NE UNIVERSITY VILLAGE ST
BARTELL DRUGS #06924,6401 12TH AVE NE
BARTELL DRUGS #06923,1407 BROADWAY
BARTELL DRUGS #06916,4706 42ND AVE SW
BARTELL DRUGS #06914,1820 N 45TH ST
BARTELL DRUGS #06911,4344 UNIVERSITY WAY NE
BARTELL DRUGS #06909,100 N 85TH ST
BARTELL DRUGS #06908,9600 15TH AVE SW
BARTELL DRUGS #06902,1500 NW MARKET ST #101
BARTELL DRUGS #06901,1628 5TH AVE
BARTELL DRUGS  #06961,900 4TH AVE
BARTELL DRUGS  #06910,1101 MADISON ST
BARRY'S BOOTCAMP US,112 WESTLAKE AVE N
BARRIO,1420 12TH AVE
BARRIGA LLENA CART (KC586),7811 AURORA AVE N
"BARREL THIEF, THE",3417 EVANSTON AVE N #102
BAROLO RESTAURANT,1940 WESTLAKE AVE
BARNES & NOBLE,401 NE NORTHGATE WAY 1100
BARNACLE,4743 BALLARD AVE NW
BARKING DOG ALE HOUSE,705 NW 70TH ST
BARK ESPRESSO,11335 ROOSEVELT WAY NE
BARANOF RESTAURANT,8549 GREENWOOD AVE N
BAR TAGLIO,822 1ST AVE
BAR MELUSINE,1060 E UNION ST
BAR HOUSE LLC,503 N 36TH ST STE B
BAR HARBOR,400 FAIRVIEW AVE N
BAR DEL CORSO,3057 BEACON AVE S
BAR COTTO,1546 15TH AVE
BAR CANTINETTA,2811 E MADISON ST
BANHMI DELUX & BOSSTEA,6408 M L KING JR WAY S
BANH TOWN,10414 HOLMAN RD NW
BANGRAK MARKET,2319 2ND AVE
BANGKOK 99 (KC497),13001 LAKE CITY WAY NE
BANG BAR THAI,4750 CALIFORNIA AVE SW
BANG BANG KITCHEN,4219 S OTHELLO ST
"BANG BANG CAFE, LLC",2460 WESTERN AVE
BANDIDO'S MEXICAN GRILL,1222 S WELLER ST STE A
BANANAS GRILL,4556 M L KING JR WAY S
BAN ME RESTAURANT,11843 RENTON AVE S
BAN HUA SAI,9400 ROOSEVELT WAY NE STE B
BAMBU DESSERT & DRINK,516 7TH AVE S STE A
BAMBOO VILLAGE,4900 STONE WAY N
BAMBOO THAI CUISINE,1841 42ND AVE E
BAMBOO SUSHI U VILLAGE SEATTLE LLC,2675 NE UNIVERSITY VILLAGE ST
BAMBOO RESTAURANT,345 15TH AVE E STE 201
BALLARD STATION PUBLIC HOUSE,2236 NW MARKET ST
BALLARD SMOKE SHOP,5439 BALLARD AVE NW
BALLARD PIZZA COMPANY,5107 BALLARD AVE NW
BALLARD PHO & TERIYAKI,6315 15TH AVE NW
BALLARD NW SENIOR CENTER,5429 32ND AVE NW
BALLARD MARKET,1400 NW 56TH ST
BALLARD MANDARIN CHINESE RESTAURANT,5500 8TH AVE NW
BALLARD MAIL & DISPATCH- SIP & SHIP,1752 NW MARKET ST
BALLARD LOFT RESTAURANT & BAR,5105 BALLARD AVE NW
BALLARD LANDMARK INN,5433 LEARY AVE NW
BALLARD KISS CAFE,2817 NW MARKET ST
BALLARD JAM HOUSE,1707 NW MARKET ST
BALLARD HOCKEY BAR,2248 NW MARKET ST
BALLARD HIGH SCHOOL KITCHEN,1418 NW 65TH ST
BALLARD FOOD BANK,1400 NW LEARY WAY
BALLARD ELKS #827,6411 SEAVIEW AVE NW
BALLARD COMMUNITY CENTER,6020 28TH AVE NW
BALLARD COFFEE COMPANY,5905 15TH AVE NW
BALLARD BROTHERS SEAFOOD & BURGERS & TACO MAMAS,5305 15TH AVE NW
BALLARD BEER COMPANY,2050 NW MARKET ST
BALLARD 76,5715 15TH AVE NW
BALAGERU INTERNATIONAL MART,7631 RAINIER AVE S
BAKKALCH MINI MARKET,7909 A RAINIER AVE S
BAKERY THE ORIGINAL,9253 45TH AVE SW
BAKERY NOUVEAU,1435 E JOHN ST #137
BAKERS'S,6408 32ND AVE NW
BAKERS DOZEN CATERING,4634 E MARGINAL WAY STE E-120
BAKED IN BOSNIA LLC,501 2ND AVE W 100
BAKED FROM THE HART,2801 S HANFORD ST
BAKED,2604 CALIFORNIA AVE SW
BAJA TACOS & BEER,9211 HOLMAN RD NW
BAIT SHOP,606-B BROADWAY AVE E
BAILEY GATZERT ELEMENTARY,1301 E YESLER WAY
BAI TONG THAI STREET CAFE,1121 E PIKE ST
BAHN THAI RESTAURANT,409 ROY ST
BAGELBOP,93 PIKE ST
BAGEL OASIS,2112 NE 65TH ST
BAEGOPA,509 7TH AVE S
BAD JIMMY'S BREWING COMPANY,4358 B LEARY WAY NW
BAD BISHOP,704 1ST AVE
BAD BAR,819 5TH AVE N
BAD ALBERTS TAP AND GRILL,5100 BALLARD AVE NW
BACKYARDS,3820 S FERDINAND ST STE 102
BACK DOOR PUB,12330 LAKE CITY WAY NE
"BACCO CAFE , LLC",86 PINE ST
BABIDOM LLC HIMALAYAN BAMBINO,401 CEDAR ST
BA MIEN SEAFOOD MARKET,6951 M L KING JR WAY S
BA BAR- SOUTH LAKE UNION,500 TERRY AVE N
BA BAR RESTAURANT (U VILLAGE),2685 NE 46TH ST
BA BAR,550 12TH AVE
B'S HOT DOGS,902 1ST AVE S
B-SIDE FOODS,421 E THOMAS ST
B F DAY ELEMENTARY SCHOOL KITC,3921 LINDEN AVE N
B & E MEATS & SEAFOOD,2401 QUEEN ANNE AVE N
AZUMA SUSHI,4529 CALIFORNIA AVE SW
AZUKI,2711 E MADISON ST
AYUTTHAYA THAI RESTAURANT,727 E PIKE ST
AXUM FOODS,501 2ND AVE W #100
AWADAY TRADING INC.,6727 C M L KING JR WAY S
AVIV HUMMUS BAR,107 15TH AVE E
AVANTI MARKETS NW @ UW PHYSICIANS,701 5TH AVE
AVANTI MARKETS NW @ TOYOTA HONDA OF SEATTLE,2005 AIRPORT WAY S
AVANTI MARKETS NW @ SSA MARINE,1131 SW KLICKITAT WAY
AVANTI MARKETS NW @ SEATTLE CANCER CARE ALLIANCE,1144 EASTLAKE AVE E
AVANTI MARKETS NW @ QUEST DIAGNOSTICS,1737 AIRPORT WAY S
AVANTI MARKETS NW @ PIONEER 1 WEST,7000 HIGHLAND PARK WAY SW
AVANTI MARKETS NW @ PIMA,9709 3RD AVE NE STE 400
AVANTI MARKETS NW @ IDA CULVER HOUSE,12505 GREENWOOD AVE N
AVANTI MARKETS NW @ CHARLIE'S PRODUCE,4103 2ND AVE S STE 800
AVANTI MARKETS NW @ CBRE,1420 5TH AVE STE 1700
AVANTI MARKETS NW @ BONNEVILLE,1820 EASTLAKE AVE E
AVANTHIKA'S HOME SERVICES,515 S MICHIGAN ST
AVALARA MARKETPLACE,255 S KING ST
AUTUMN,6726 GREENWOOD AVE N
AURORA MINI MART,10504 AURORA AVE N
AURORA DONUTS,13201 AURORA AVE N
AURORA 76,8408 AURORA AVE N
AUDACITY WINEBAR ALEXANDRIA NICOLE CELLARS,800 PIKE ST
ATULEA,1715 12TH AVE STE 100
ATRIUM KITCHEN AT PIKE PLACE MARKET,93 PIKE ST STE 101
"ATLANTIC CROSSING, THE",6508 ROOSEVELT WAY NE
ATHINA,528 QUEEN ANNE AVE N
ATHENIAN INN,1517 PIKE PL
ATHENA'S #KC561,9833 17TH AVE SW
ATE O'CLOCK THAI RESTAURANT,4736 UNIVERSITY WAY NE
AT THE PEAK,401 BROADWAY AVE
ASSAGGIO RISTORANTE,2010 4TH AVE
ASPARA PALACE RESTAURANT,9808 14TH AVE SW
ASLE SERVICE STATION LLC,2802 RAINIER AVE S
ASLAN BREWING COMPANY LLC,401 N 36TH ST STE 102
ASKATU,2209 4TH AVE
ASIAN FOOD CENTER,13200 AURORA AVE N STE A
ASIAN EXPRESS,701 5TH AVE
ASIA GINGER TERIYAKI AND ROLL,4119 4TH AVE S
ASIA GINGER TERIYAKI,209 2ND AVE S
ASIA BBQ & FAST FOOD,655A S JACKSON ST
ASADERO SINALOA,5405 LEARY AVE N # B
ASA MERCER MIDDLE SCHOOL,1600 S COLUMBIAN WAY
ARTSWEST,4711 CALIFORNIA AVE SW
ARTISAN CAFE,2523 5TH AVE
ARTHUR'S,2311 CALIFORNIA AVE SW
ART OF THE TABLE,3801 STONE WAY N STE A
ART MARBLE 21,731 WESTLAKE AVE N
AROSA CAFE MADISON,3121 E MADISON ST #101
ARMISTICE COFFEE WESTLAKE LLC,1601 5TH AVE STE 100
ARMISTICE COFFEE,2201 EASTLAKE AVE E STE A
ARGOSY,1101 ALASKAN WAY 201
AREPA VENEZUELAN KITCHEN,1405 NE 50TH ST
ARENA SPORTS SEATTLE LLC,4636 E MARGINAL WAY S
ARENA SPORTS,7751 63RD AVE NE
ARENA AT SEATTLE CENTER,334 1ST AVE N
ARCO AM/PM,665 23RD AVE
ARCO AM PM,950 N 85TH ST
ARCO AM / PM #7013,5620 M L KING JR WAY S
ARCHIPELAGO,5607 RAINIER AVE S
ARC,6114 PHINNEY AVE N
ARBOR HEIGHTS ELEMENTARY SCHOOL,3701 SW 104TH ST
ARAYA'S PLACE,5240 UNIVERSITY WAY NE #A
ARASHI RAMEN,5401 20TH AVE NW
ARAMARK @ WASH. STATE CONV. & TRADE CENTER,800 CONVENTION PL
ARAMARK  @ CONVENTION PLACE,800 CONVENTION PL
AQUARIUM CAFE @ SODEXO,1483 ALASKAN WAY
AQUA BY EL GAUCHO,2801 ALASKAN WAY
APOLLO  MARKET,325 9TH AVE N
AOKI SUSHI & GRILL,621 BROADWAY AVE E
ANTOJITOS Y MAS (KC545),5604 DELRIDGE WAY SW
ANTOJITOS EL OAXAQUENO,4515 15TH AVE S
ANTOJITAS LITA ROSITA (KC576),2524 16TH AVE
ANTHONY'S RESTAURANT,2201 ALASKAN WAY
ANTHONY'S FISH BAR,2201 ALASKAN WAY
ANNAPURNA CAFE,1833 BROADWAY AVE
ANITA'S MEXICAN FOOD (KC458),10334 AURORA AVE N
ANH SHENH,1041 S KING ST
ANGRY BEAVER,8412 GREENWOOD AVE N
ANGKOR WOK,1100 NE 45TH ST STE 110
ANGELINE'S MEXICAN STORE LLC,5041 RAINIER AVE S STE 102
ANGEL CITY DELI,12621 RENTON AVE S #C
ANCHORHEAD COFFEE PIKE PLACE,2203 WESTERN AVE STE 110A
ANCHORHEAD COFFEE AND BAKERY,1115 12TH AVE
ANCHORHEAD COFFEE,1600 7TH AVE STE #105
ANCHORED SHIP COFFEE BAR,5306 BALLARD AVE NW
ANAR,2040 6TH AVE
ANALOG COFFEE,235 SUMMIT AVE E
AN NAM PHO,6510 ROOSEVELT WAY NE
AMY'S MERKATO,5710 RAINIER AVE S
AMPERSAND CAFE - ALKI,2536 ALKI AVE SW
"AMMANA HOUSEWARE AND GROCERY, LLC",5503 M L KING JR WAY S
AMERICANO INC,2818 THORNDYKE AVE W
AMERICANA,219 BROADWAY AVE E
AMERICAN HOTEL-HOSTELLING INT'L,520 S KING ST
AMC THEATRES SEATTLE 10,4500 9TH AVE NE
AMC THEATRES PACIFIC PLACE II,600 PINE ST
AMC THEATRES OAKTREE 6,10006 AURORA AVE N
AMBROSIA,6951 M L KING JR WAY S STE 110
AMBAKITY COCINA MEXICANA,8515 14TH AVE S
AMAZON-CAFE MOBY,202 WESTLAKE AVE N
"AMAZON RETAIL, LLC - ISE7",920 5TH AVE
"AMAZON RETAIL, LLC",1906 TERRY AVE
AMAZON RETAIL LLC. - MAC8,951 NW BALLARD WAY
AMAZON RETAIL LLC-ISE6,300 BOREN AVE N
AMAZON RETAIL LLC - NESSIE,500 9TH AVE N
AMAZON RETAIL LLC - MAB6,2309 S JACKSON ST
AMAZON RETAIL LLC - M1,300 PINE ST
AMAZON RETAIL LLC - ISE1,2131 7TH AVE
AMAZON RETAIL LLC,13201 AURORA AVE N STE B
AMAZON GO,1122 MADISON ST
AMAZON FRESH- UWA4,2401 UTAH AVE S
AMAZON FRESH - UWA2,13537 AURORA AVE N
AMAZON BLOCK 21,2200 7TH AVE
